"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Period","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","2339","4564","51.25","Calculated","UHN HAPI FHIR","289","2025-11-10 13:37:17"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2025 Annual","2025","7974","14386","55.43","Calculated","SMART Health IT","1235","2025-11-10 13:37:17"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2025 Annual","2025","4929","9993","49.32","Calculated","HAPI FHIR Test","654","2025-11-10 13:37:17"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2025 Annual","2025","3007","6377","47.15","Calculated","FHIR Sandbox","648","2025-11-10 13:37:17"
"21","跨醫院門診同藥理用藥日數重疊率-抗憂鬱症","1730","IND-021","3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql","2025 Annual","2025","2295","5454","42.08","Calculated","UHN HAPI FHIR","625","2025-11-10 13:37:17"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2025 Annual","2025","1459","2669","54.66","Calculated","SMART Health IT","277","2025-11-10 13:37:17"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2025 Annual","2025","8931","15838","56.39","Calculated","HAPI FHIR Test","1178","2025-11-10 13:37:17"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2025 Annual","2025","8593","15524","55.35","Calculated","FHIR Sandbox","1162","2025-11-10 13:37:17"
"22","跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-022","3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql","2025 Annual","2025","1925","4390","43.85","Calculated","UHN HAPI FHIR","454","2025-11-10 13:37:17"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2025 Annual","2025","3919","7120","55.04","Calculated","SMART Health IT","647","2025-11-10 13:37:17"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2025 Annual","2025","3251","7198","45.17","Calculated","HAPI FHIR Test","671","2025-11-10 13:37:17"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2025 Annual","2025","3112","5751","54.11","Calculated","FHIR Sandbox","448","2025-11-10 13:37:17"
"23","跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-023","3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql","2025 Annual","2025","1245","2876","43.29","Calculated","UHN HAPI FHIR","396","2025-11-10 13:37:17"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2025 Annual","2025","1745","5522","31.6","Calculated","SMART Health IT","502","2025-11-10 13:37:17"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2025 Annual","2025","1735","5423","31.99","Calculated","HAPI FHIR Test","421","2025-11-10 13:37:17"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2025 Annual","2025","2239","6540","34.24","Calculated","FHIR Sandbox","433","2025-11-10 13:37:17"
"24","跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-024","3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql","2025 Annual","2025","3889","8803","44.18","Calculated","UHN HAPI FHIR","739","2025-11-10 13:37:17"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2025 Annual","2025","5557","12087","45.98","Calculated","SMART Health IT","694","2025-11-10 13:37:17"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2025 Annual","2025","2040","4416","46.2","Calculated","HAPI FHIR Test","380","2025-11-10 13:37:17"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2025 Annual","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"25","同醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-025","3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql","2025 Annual","2025","1060","2684","39.49","Calculated","UHN HAPI FHIR","436","2025-11-10 13:37:17"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2025 Annual","2025","5522","9295","59.41","Calculated","SMART Health IT","749","2025-11-10 13:37:17"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2025 Annual","2025","8197","12814","63.97","Calculated","HAPI FHIR Test","1032","2025-11-10 13:37:17"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2025 Annual","2025","7566","14324","52.82","Calculated","FHIR Sandbox","1397","2025-11-10 13:37:17"
"26","同醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-026","3-2同醫院門診同藥理用藥日數重疊率-降血脂(口服)(1711).cql","2025 Annual","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2025 Annual","2025","6146","14849","41.39","Calculated","SMART Health IT","1067","2025-11-10 13:37:17"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2025 Annual","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"27","同醫院門診同藥理用藥日數重疊率-降血糖","1712","IND-027","3-3同醫院門診同藥理用藥日數重疊率-降血糖(1712).cql","2025 Annual","2025","2816","5987","47.04","Calculated","UHN HAPI FHIR","711","2025-11-10 13:37:17"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2025 Annual","2025","2898","5478","52.9","Calculated","SMART Health IT","440","2025-11-10 13:37:17"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2025 Annual","2025","4501","8706","51.7","Calculated","HAPI FHIR Test","579","2025-11-10 13:37:17"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2025 Annual","2025","4042","9643","41.92","Calculated","FHIR Sandbox","669","2025-11-10 13:37:17"
"28","同醫院門診同藥理用藥日數重疊率-抗思覺失調症","1726","IND-028","3-4同醫院門診同藥理用藥日數重疊率-抗思覺失調症(1726).cql","2025 Annual","2025","7765","16749","46.36","Calculated","UHN HAPI FHIR","1129","2025-11-10 13:37:17"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2025 Annual","2025","3513","6799","51.67","Calculated","SMART Health IT","448","2025-11-10 13:37:17"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2025 Annual","2025","3979","6625","60.06","Calculated","FHIR Sandbox","590","2025-11-10 13:37:17"
"29","同醫院門診同藥理用藥日數重疊率-抗憂鬱症","1727","IND-029","3-5同醫院門診同藥理用藥日數重疊率-抗憂鬱症(1727).cql","2025 Annual","2025","3442","6889","49.96","Calculated","UHN HAPI FHIR","714","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2025 Annual","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2025 Annual","2025","5406","8668","62.37","Calculated","HAPI FHIR Test","661","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2025 Annual","2025","2946","5760","51.15","Calculated","FHIR Sandbox","675","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2025 Annual","2025","5111","11058","46.22","Calculated","UHN HAPI FHIR","743","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2025 Annual","2025","2013","4364","46.13","Calculated","SMART Health IT","572","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2025 Annual","2025","3226","7084","45.54","Calculated","HAPI FHIR Test","651","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2025 Annual","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2025 Annual","2025","4503","9963","45.2","Calculated","UHN HAPI FHIR","803","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2025 Annual","2025","2390","4448","53.73","Calculated","SMART Health IT","512","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2025 Annual","2025","7201","15241","47.25","Calculated","HAPI FHIR Test","1158","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2025 Annual","2025","3161","5296","59.69","Calculated","FHIR Sandbox","622","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2025 Annual","2025","10580","24282","43.57","Calculated","UHN HAPI FHIR","1342","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2025 Annual","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2025 Annual","2025","2711","6271","43.23","Calculated","HAPI FHIR Test","613","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2025 Annual","2025","4664","10052","46.4","Calculated","FHIR Sandbox","973","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2025 Annual","2025","3008","5410","55.6","Calculated","UHN HAPI FHIR","375","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2025 Annual","2025","5241","10713","48.92","Calculated","SMART Health IT","1173","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2025 Annual","2025","2113","3829","55.18","Calculated","HAPI FHIR Test","511","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2025 Annual","2025","1868","3222","57.98","Calculated","FHIR Sandbox","338","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2025 Annual","2025","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2025 Annual","2025","2715","5267","51.55","Calculated","SMART Health IT","528","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2025 Annual","2025","6646","12678","52.42","Calculated","HAPI FHIR Test","1023","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2025 Annual","2025","4540","10826","41.94","Calculated","FHIR Sandbox","982","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2025 Annual","2025","1589","3541","44.87","Calculated","UHN HAPI FHIR","363","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2025 Annual","2025","6460","12151","53.16","Calculated","SMART Health IT","980","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2025 Annual","2025","1920","3956","48.53","Calculated","FHIR Sandbox","423","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2025 Annual","2025","4217","7357","57.32","Calculated","UHN HAPI FHIR","489","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2025 Annual","2025","2186","5420","40.33","Calculated","SMART Health IT","568","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2025 Annual","2025","5717","15378","37.18","Calculated","HAPI FHIR Test","908","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2025 Annual","2025","2738","7366","37.17","Calculated","FHIR Sandbox","577","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2025 Annual","2025","4094","11402","35.91","Calculated","UHN HAPI FHIR","1088","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2025 Annual","2025","7540","16472","45.77","Calculated","SMART Health IT","1305","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2025 Annual","2025","6369","13817","46.1","Calculated","HAPI FHIR Test","1245","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2025 Annual","2025","7142","14330","49.84","Calculated","FHIR Sandbox","1281","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2025 Annual","2025","1418","3312","42.81","Calculated","UHN HAPI FHIR","462","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2025 Annual","2025","4414","9160","48.19","Calculated","SMART Health IT","537","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2025 Annual","2025","6892","14188","48.58","Calculated","HAPI FHIR Test","1510","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2025 Annual","2025","3366","6701","50.23","Calculated","FHIR Sandbox","509","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2025 Annual","2025","3390","6349","53.39","Calculated","UHN HAPI FHIR","512","2025-11-10 13:37:17"
