IndicatorId,IndicatorName,IndicatorCode,FileName,Quarter,Numerator,Denominator,Rate,DataQuality,ServerName,ServerRecordCount,QueryDateTime
21,跨醫院門診同藥理用藥日數重疊率-抗憂鬱症,1730,3-13跨醫院門診同藥理用藥日數重疊率-抗憂鬱症(1730).cql,2025Q4,3491,27761,38,Good,UHN HAPI FHIR,37,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q1,3231,20039,56,Good,SMART Health IT,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q1,3231,20039,56,Good,HAPI FHIR Test,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q1,3231,20039,56,Good,FHIR Sandbox,75,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q1,3231,20039,56,Good,UHN HAPI FHIR,6,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q2,2177,34616,46,Good,SMART Health IT,45,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q2,2177,34616,46,Good,HAPI FHIR Test,49,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q2,2177,34616,46,Good,FHIR Sandbox,28,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q2,2177,34616,46,Good,UHN HAPI FHIR,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q3,1066,17310,54,Good,SMART Health IT,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q3,1066,17310,54,Good,HAPI FHIR Test,17,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q3,1066,17310,54,Good,FHIR Sandbox,39,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q3,1066,17310,54,Good,UHN HAPI FHIR,65,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q4,4568,22644,63,Good,SMART Health IT,96,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q4,4568,22644,63,Good,HAPI FHIR Test,99,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q4,4568,22644,63,Good,FHIR Sandbox,92,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2024Q4,4568,22644,63,Good,UHN HAPI FHIR,36,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q1,5323,59875,62,Good,SMART Health IT,93,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q1,5323,59875,62,Good,HAPI FHIR Test,14,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q1,5323,59875,62,Good,FHIR Sandbox,89,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q1,5323,59875,62,Good,UHN HAPI FHIR,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q2,4532,56625,37,Good,SMART Health IT,82,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q2,4532,56625,37,Good,HAPI FHIR Test,84,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q2,4532,56625,37,Good,FHIR Sandbox,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q2,4532,56625,37,Good,UHN HAPI FHIR,86,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q3,5149,57325,45,Good,SMART Health IT,41,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q3,5149,57325,45,Good,HAPI FHIR Test,34,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q3,5149,57325,45,Good,FHIR Sandbox,95,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q3,5149,57325,45,Good,UHN HAPI FHIR,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q4,1995,51431,51,Good,SMART Health IT,12,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q4,1995,51431,51,Good,HAPI FHIR Test,26,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q4,1995,51431,51,Good,FHIR Sandbox,0,2025/11/10 10:15
22,跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服),口服,3-14跨醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1731).cql,2025Q4,1995,51431,51,Good,UHN HAPI FHIR,5,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q1,2671,59605,46,Good,SMART Health IT,0,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q1,2671,59605,46,Good,HAPI FHIR Test,0,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q1,2671,59605,46,Good,FHIR Sandbox,73,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q1,2671,59605,46,Good,UHN HAPI FHIR,67,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q2,4174,20441,48,Good,SMART Health IT,70,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q2,4174,20441,48,Good,HAPI FHIR Test,13,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q2,4174,20441,48,Good,FHIR Sandbox,30,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q2,4174,20441,48,Good,UHN HAPI FHIR,0,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q3,5494,49843,64,Good,SMART Health IT,67,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q3,5494,49843,64,Good,HAPI FHIR Test,27,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q3,5494,49843,64,Good,FHIR Sandbox,15,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q3,5494,49843,64,Good,UHN HAPI FHIR,90,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q4,4468,17330,57,Good,SMART Health IT,61,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q4,4468,17330,57,Good,HAPI FHIR Test,69,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q4,4468,17330,57,Good,FHIR Sandbox,37,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2024Q4,4468,17330,57,Good,UHN HAPI FHIR,18,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q1,2081,10894,56,Good,SMART Health IT,94,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q1,2081,10894,56,Good,HAPI FHIR Test,63,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q1,2081,10894,56,Good,FHIR Sandbox,17,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q1,2081,10894,56,Good,UHN HAPI FHIR,94,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q2,4810,51944,45,Good,SMART Health IT,14,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q2,4810,51944,45,Good,HAPI FHIR Test,51,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q2,4810,51944,45,Good,FHIR Sandbox,47,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q2,4810,51944,45,Good,UHN HAPI FHIR,6,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q3,5130,43719,43,Good,SMART Health IT,37,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q3,5130,43719,43,Good,HAPI FHIR Test,38,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q3,5130,43719,43,Good,FHIR Sandbox,75,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q3,5130,43719,43,Good,UHN HAPI FHIR,92,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q4,5047,50915,58,Good,SMART Health IT,8,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q4,5047,50915,58,Good,HAPI FHIR Test,80,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q4,5047,50915,58,Good,FHIR Sandbox,52,2025/11/10 10:15
23,跨醫院門診同藥理用藥日數重疊率-抗血栓(口服),口服,3-15跨醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3377).cql,2025Q4,5047,50915,58,Good,UHN HAPI FHIR,58,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q1,5430,9086,49,Good,SMART Health IT,54,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q1,5430,9086,49,Good,HAPI FHIR Test,0,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q1,5430,9086,49,Good,FHIR Sandbox,41,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q1,5430,9086,49,Good,UHN HAPI FHIR,40,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q2,4712,24745,35,Good,SMART Health IT,58,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q2,4712,24745,35,Good,HAPI FHIR Test,56,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q2,4712,24745,35,Good,FHIR Sandbox,49,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q2,4712,24745,35,Good,UHN HAPI FHIR,65,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q3,2096,51720,46,Good,SMART Health IT,0,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q3,2096,51720,46,Good,HAPI FHIR Test,61,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q3,2096,51720,46,Good,FHIR Sandbox,42,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q3,2096,51720,46,Good,UHN HAPI FHIR,75,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q4,5174,26225,58,Good,SMART Health IT,20,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q4,5174,26225,58,Good,HAPI FHIR Test,15,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q4,5174,26225,58,Good,FHIR Sandbox,95,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2024Q4,5174,26225,58,Good,UHN HAPI FHIR,63,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q1,5818,43903,41,Good,SMART Health IT,43,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q1,5818,43903,41,Good,HAPI FHIR Test,9,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q1,5818,43903,41,Good,FHIR Sandbox,99,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q1,5818,43903,41,Good,UHN HAPI FHIR,81,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q2,1755,36375,37,Good,SMART Health IT,32,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q2,1755,36375,37,Good,HAPI FHIR Test,22,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q2,1755,36375,37,Good,FHIR Sandbox,74,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q2,1755,36375,37,Good,UHN HAPI FHIR,28,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q3,3200,23598,48,Good,SMART Health IT,26,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q3,3200,23598,48,Good,HAPI FHIR Test,33,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q3,3200,23598,48,Good,FHIR Sandbox,55,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q3,3200,23598,48,Good,UHN HAPI FHIR,78,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q4,4272,21018,35,Good,SMART Health IT,82,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q4,4272,21018,35,Good,HAPI FHIR Test,79,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q4,4272,21018,35,Good,FHIR Sandbox,43,2025/11/10 10:15
24,跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服),口服,3-16跨醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3378).cql,2025Q4,4272,21018,35,Good,UHN HAPI FHIR,9,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q1,3068,13472,47,Good,SMART Health IT,85,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q1,3068,13472,47,Good,HAPI FHIR Test,22,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q1,3068,13472,47,Good,FHIR Sandbox,20,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q1,3068,13472,47,Good,UHN HAPI FHIR,0,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q2,2959,12029,57,Good,SMART Health IT,11,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q2,2959,12029,57,Good,HAPI FHIR Test,95,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q2,2959,12029,57,Good,FHIR Sandbox,94,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q2,2959,12029,57,Good,UHN HAPI FHIR,96,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q3,1042,31227,35,Good,SMART Health IT,93,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q3,1042,31227,35,Good,HAPI FHIR Test,41,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q3,1042,31227,35,Good,FHIR Sandbox,0,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q3,1042,31227,35,Good,UHN HAPI FHIR,56,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q4,5975,37178,59,Good,SMART Health IT,0,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q4,5975,37178,59,Good,HAPI FHIR Test,0,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q4,5975,37178,59,Good,FHIR Sandbox,39,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2024Q4,5975,37178,59,Good,UHN HAPI FHIR,24,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2025Q1,2808,49264,43,Good,SMART Health IT,31,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2025Q1,2808,49264,43,Good,HAPI FHIR Test,72,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2025Q1,2808,49264,43,Good,FHIR Sandbox,66,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2025Q1,2808,49264,43,Good,UHN HAPI FHIR,82,2025/11/10 10:15
25,同醫院門診同藥理用藥日數重疊率-降血壓(口服),口服,3-1同醫院門診同藥理用藥日數重疊率-降血壓(口服)(1710).cql,2025Q2,871,42554,52,Good,SMART Health IT,0,2025/11/10 10:15
